COD_DPTO,NOM_DEP,DPTOMPIO,NOMB_MPIO,CODIGO_VER,NOMBRE_VER
05,ANTIOQUIA,05001,MEDELLÍN,05001025,LA ILUSIÓN
05,ANTIOQUIA,05001,MEDELLÍN,05001036,NARANJAL
05,ANTIOQUIA,05001,MEDELLÍN,05001044,SAN JOSÉ DE LA MONTAÑA
05,ANTIOQUIA,05001,MEDELLÍN,05001004,BOQUERON
05,ANTIOQUIA,05001,MEDELLÍN,05001030,LA SUIZA
05,ANTIOQUIA,05001,MEDELLÍN,05001051,VOLCANA GUAYABAL
05,ANTIOQUIA,05001,MEDELLÍN,05001024,LA FRISOLA
05,ANTIOQUIA,05001,MEDELLÍN,05001020,LA ALDEA
05,ANTIOQUIA,05001,MEDELLÍN,05001048,SECTOR CENTRAL
05,ANTIOQUIA,05001,MEDELLÍN,05001029,LA SUCIA
05,ANTIOQUIA,05001,MEDELLÍN,05001041,POTRERA MISERENGA
05,ANTIOQUIA,05001,MEDELLÍN,05001050,URQUITA
05,ANTIOQUIA,05001,MEDELLÍN,05001043,SAN JOSÉ
05,ANTIOQUIA,05001,MEDELLÍN,05001037,PAJARITO
05,ANTIOQUIA,05001,MEDELLÍN,05001032,LAS PALMAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001051,SAN JOSÉ
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001039,NUEVA GRANADA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001008,CONCEPCION
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001066,TUNAL ALTO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001067,TUNAL BAJO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001024,LAGUNITAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001006,CHORRERAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001022,LA UNION
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001058,SANTO DOMINGO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001052,SAN JUAN
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001031,LAS VEGAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001004,CAPITOLIO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001015,EL TOLDO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001049,SAN ANTONIO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001030,LAS SOPAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001025,LASANIMAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001029,LAS PALMAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001038,NAZARETH
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001035,LOS RIOS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001026,LASURAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001045,PEÑALISA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001014,EL RAIZAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001023,LAGUNA VERDE
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001061,TAQUECITOS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001057,SANTA ROSA BAJA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001003,BETANIA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001056,SANTA ROSA ALTA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001060,TABACO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001010,CURUBITAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001020,ITSMO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001005,CHISACA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001033,LOS ANDES
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001001,ARRAYAN
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001050,SAN BENITO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001027,LAS MARGARITAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001013,EL HATO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001034,LOS ARRAYANES
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001055,SANTA ROSA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001054,SANTA BARBARA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001028,LAS MERCEDES
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001021,LA REGADERA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001044,PASQUILLITA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001043,PASQUILLA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001040,OLARTE
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001036,MOCHUELO ALTO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001046,QUIBA ALTO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001063,TIBAQUE
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001017,HOYA SAN CRISTOBAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001042,PARQUE NAL ORIENTAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001059,SIBERIA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001018,HOYA TEUSACA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001019,INGEMAR ORIENTAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001011,EL BAGAZAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001047,QUIBA BAJO
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001053,SAN LUIS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001065,TUNA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001064,TORCA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001041,PARAMO I
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001062,TIBABITA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001068,AURORA ALTA
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001012,EL BOSQUE SURORIENTAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001016,EL UVAL
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001032,LAS VIOLETAS
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001037,MOCHUELO II
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001009,CONEJERA
85,CASANARE,85001,YOPAL,85001032,GAVIOTAS AGUA VERDE
85,CASANARE,85001,YOPAL,85001023,EL MANGO
85,CASANARE,85001,YOPAL,85001047,LA MAPORA
85,CASANARE,85001,YOPAL,85001043,LA DEFENSA
85,CASANARE,85001,YOPAL,85001060,MATA NEGRA
85,CASANARE,85001,YOPAL,85001050,LA PORFIA
85,CASANARE,85001,YOPAL,85001061,MATE PALMA
85,CASANARE,85001,YOPAL,85001004,LA ARGELIA
85,CASANARE,85001,YOPAL,85001075,QUEBRADA SECA
85,CASANARE,85001,YOPAL,85001038,LA ARENOSA
85,CASANARE,85001,YOPAL,85001033,GUACHARACAL
85,CASANARE,85001,YOPAL,85001092,YOPITOS
85,CASANARE,85001,YOPAL,85001068,PALOMAS AGUA VERDE
85,CASANARE,85001,YOPAL,85001088,TILODIRAN
85,CASANARE,85001,YOPAL,85001001,ALEMANIA
85,CASANARE,85001,YOPAL,85001024,EL MILAGRO
85,CASANARE,85001,YOPAL,85001074,PUNTO NUEVO
85,CASANARE,85001,YOPAL,85001006,BARBILLAL
85,CASANARE,85001,YOPAL,85001019,EL ARENAL
85,CASANARE,85001,YOPAL,85001009,BELLAVISTA
85,CASANARE,85001,YOPAL,85001073,PRIMERO DE MAYO
85,CASANARE,85001,YOPAL,85001082,SAN PASCUAL
85,CASANARE,85001,YOPAL,85001016,CHARTE
85,CASANARE,85001,YOPAL,85001065,NOCUITO
85,CASANARE,85001,YOPAL,85001083,SAN RAFAEL
85,CASANARE,85001,YOPAL,85001084,SANTAFE DE MORICHAL
85,CASANARE,85001,YOPAL,85001018,EL AMPARO
85,CASANARE,85001,YOPAL,85001022,EL GARZON
85,CASANARE,85001,YOPAL,85001037,JORDAN
85,CASANARE,85001,YOPAL,85001044,LA GUAFILLA
85,CASANARE,85001,YOPAL,85001076,RINCON DEL MORICHE
85,CASANARE,85001,YOPAL,85001053,LA UNION
85,CASANARE,85001,YOPAL,85001030,EL TIESTAL
85,CASANARE,85001,YOPAL,85001058,MANANTIALES
85,CASANARE,85001,YOPAL,85001014,CAGUI MILAGRO
85,CASANARE,85001,YOPAL,85001085,SIRVANA
85,CASANARE,85001,YOPAL,85001054,LA UPANEMA
85,CASANARE,85001,YOPAL,85001087,TACARIMENA
85,CASANARE,85001,YOPAL,85001008,BUENA VISTA BAJA
85,CASANARE,85001,YOPAL,85001040,LA CALCETA
85,CASANARE,85001,YOPAL,85001013,CAGUI ESPERANZA
85,CASANARE,85001,YOPAL,85001067,PALOMAS
85,CASANARE,85001,YOPAL,85001010,BRISAS DEL CRAVO
85,CASANARE,85001,YOPAL,85001081,SAN NICOLAS
85,CASANARE,85001,YOPAL,85001007,BUENA VISTA ALTA
85,CASANARE,85001,YOPAL,85001077,RINCON DEL SOLDADO
85,CASANARE,85001,YOPAL,85001035,GUAYAQUE
85,CASANARE,85001,YOPAL,85001011,BRISAS DEL ORIENTE
85,CASANARE,85001,YOPAL,85001046,LA MANGA
85,CASANARE,85001,YOPAL,85001015,CAGUI PRIMAVERA
85,CASANARE,85001,YOPAL,85001091,VOLCANERAS
85,CASANARE,85001,YOPAL,85001079,SAN CRISTOBAL
85,CASANARE,85001,YOPAL,85001029,EL TALADRO
85,CASANARE,85001,YOPAL,85001012,CAGUI CHARTE
85,CASANARE,85001,YOPAL,85001055,LA VEGA
85,CASANARE,85001,YOPAL,85001020,EL BAJO
85,CASANARE,85001,YOPAL,85001027,EL PORVENIR
85,CASANARE,85001,YOPAL,85001003,ARAGUANEY
85,CASANARE,85001,YOPAL,85001042,LA COLORADA
85,CASANARE,85001,YOPAL,85001048,LA NIATA
85,CASANARE,85001,YOPAL,85001005,BARBASCOS
85,CASANARE,85001,YOPAL,85001021,EL GAQUE
85,CASANARE,85001,YOPAL,85001036,GUAYAQUITO
85,CASANARE,85001,YOPAL,85001090,VILLA DEL CARMEN
85,CASANARE,85001,YOPAL,85001034,GUAMALERA
85,CASANARE,85001,YOPAL,85001051,LA REFORMA
85,CASANARE,85001,YOPAL,85001039,LA CABAÑA
85,CASANARE,85001,YOPAL,85001052,LA RESERVA
85,CASANARE,85001,YOPAL,85001045,LA LIBERTAD
85,CASANARE,85001,YOPAL,85001078,SAN ANTONIO
85,CASANARE,85001,YOPAL,85001066,PALO BAJITO
85,CASANARE,85001,YOPAL,85001026,EL PERICO
85,CASANARE,85001,YOPAL,85001017,CRAVO
85,CASANARE,85001,YOPAL,85001049,LA PATIMENA
85,CASANARE,85001,YOPAL,85001031,FLOREÑA
85,CASANARE,85001,YOPAL,85001056,LAGUNAS
85,CASANARE,85001,YOPAL,85001064,NARANJITOS
85,CASANARE,85001,YOPAL,85001070,PLANADAS
85,CASANARE,85001,YOPAL,85001063,MARROQUIN
85,CASANARE,85001,YOPAL,85001041,LA CHAPARRERA
85,CASANARE,85001,YOPAL,85001062,MORRO
85,CASANARE,85001,YOPAL,85001002,ARACAL
85,CASANARE,85001,YOPAL,85001059,MATA DE LIMON
85,CASANARE,85001,YOPAL,85001057,LOS ACEITES
85,CASANARE,85001,YOPAL,85001025,EL PALMAR
85,CASANARE,85001,YOPAL,85001028,EL PROGRESO
85,CASANARE,85001,YOPAL,85001072,PLAYON - SANTA BARBARA
85,CASANARE,85001,YOPAL,85001071,PLAYON RECUERDO
85,CASANARE,85001,YOPAL,85001086,SOCOCHO
85,CASANARE,85001,YOPAL,85001089,TIZAGA
85,CASANARE,85010,AGUAZUL,85010025,LA GRACIELA
85,CASANARE,85010,AGUAZUL,85010031,LLANO LINDO
85,CASANARE,85010,AGUAZUL,85010005,BELLA VISTA
85,CASANARE,85010,AGUAZUL,85010026,LA ISLA TURBAYISTA
85,CASANARE,85010,AGUAZUL,85010020,GUADUALITO
85,CASANARE,85010,AGUAZUL,85010037,PIÑALITO
85,CASANARE,85010,AGUAZUL,85010040,PUENTE CUSIANA
85,CASANARE,85010,AGUAZUL,85010023,LA ESPERANZA
85,CASANARE,85010,AGUAZUL,85010051,TURUA
85,CASANARE,85010,AGUAZUL,85010030,LA VISTORIA
85,CASANARE,85010,AGUAZUL,85010036,PALO SOLO
85,CASANARE,85010,AGUAZUL,85010016,EL TESORO BUBUY
85,CASANARE,85010,AGUAZUL,85010002,ALTO LINDO
85,CASANARE,85010,AGUAZUL,85010049,SAN RAFAEL
85,CASANARE,85010,AGUAZUL,85010043,RIO CHIQUITO
85,CASANARE,85010,AGUAZUL,85010055,UPAMENA
85,CASANARE,85010,AGUAZUL,85010007,CERRITO
85,CASANARE,85010,AGUAZUL,85010039,PRIMAVERA
85,CASANARE,85010,AGUAZUL,85010014,EL RINCÓN DEL BUBUY
85,CASANARE,85010,AGUAZUL,85010048,SAN MIGUEL DE FARALLONES
85,CASANARE,85010,AGUAZUL,85010004,ATALAYAS
85,CASANARE,85010,AGUAZUL,85010013,EL RINCÓN DE LA ESMERALDA
85,CASANARE,85010,AGUAZUL,85010028,LA UNION
85,CASANARE,85010,AGUAZUL,85010046,SAN JOSÉ
85,CASANARE,85010,AGUAZUL,85010006,CACHIZA
85,CASANARE,85010,AGUAZUL,85010050,SEVILLA
85,CASANARE,85010,AGUAZUL,85010032,LOS LAURELES
85,CASANARE,85010,AGUAZUL,85010047,SAN LORENZO
85,CASANARE,85010,AGUAZUL,85010034,MANOGUIA
85,CASANARE,85010,AGUAZUL,85010019,GUADUALES
85,CASANARE,85010,AGUAZUL,85010015,EL SALITRE
85,CASANARE,85010,AGUAZUL,85010029,LA VEGANA
85,CASANARE,85010,AGUAZUL,85010022,LA ESMERALDA
85,CASANARE,85010,AGUAZUL,85010033,LOS LIRIOS
85,CASANARE,85010,AGUAZUL,85010012,EL PARAISO
85,CASANARE,85010,AGUAZUL,85010056,VALLE VERDE
85,CASANARE,85010,AGUAZUL,85010053,UNETE
85,CASANARE,85010,AGUAZUL,85010042,RINCON DEL VIJUA
85,CASANARE,85010,AGUAZUL,85010008,CUARTO UNETE
85,CASANARE,85010,AGUAZUL,85010011,EL GUINEO
85,CASANARE,85010,AGUAZUL,85010021,IGUAMENA
85,CASANARE,85010,AGUAZUL,85010035,MONTERRALO
85,CASANARE,85010,AGUAZUL,85010010,CUPIAGUA
85,CASANARE,85010,AGUAZUL,85010045,SAN IGNACIA
85,CASANARE,85010,AGUAZUL,85010054,UNION CHARTE
85,CASANARE,85010,AGUAZUL,85010003,ALTOS CUPIAGUA
85,CASANARE,85010,AGUAZUL,85010018,GUADUALCANAL
85,CASANARE,85010,AGUAZUL,85010017,EL TRIUNFO
85,CASANARE,85010,AGUAZUL,85010038,PLAN CUNAMA
85,CASANARE,85010,AGUAZUL,85010044,SAN BENITO
85,CASANARE,85010,AGUAZUL,85010024,LA FLORIDA
85,CASANARE,85010,AGUAZUL,85010001,ALTO CUNAMA
85,CASANARE,85010,AGUAZUL,85010009,CUNAMA
85,CASANARE,85010,AGUAZUL,85010041,RETIRO MILAGRO
85,CASANARE,85010,AGUAZUL,85010057,VOLCAN BLANCO
85,CASANARE,85015,CHÁMEZA,85015006,GURUBITA
85,CASANARE,85015,CHÁMEZA,85015003,SINAGAZA
85,CASANARE,85015,CHÁMEZA,85015013,BARRIALES
85,CASANARE,85015,CHÁMEZA,85015011,CHUYAGUA
85,CASANARE,85015,CHÁMEZA,85015005,CENTRO SUR
85,CASANARE,85015,CHÁMEZA,85015002,MUNDO VIEJO
85,CASANARE,85015,CHÁMEZA,85015001,CENTRO NORTE
85,CASANARE,85015,CHÁMEZA,85015015,PROVIDENCIA
85,CASANARE,85015,CHÁMEZA,85015004,SAN RAFAEL
85,CASANARE,85015,CHÁMEZA,85015007,MORGUI
85,CASANARE,85015,CHÁMEZA,85015008,BRISAS DEL TONCE
85,CASANARE,85015,CHÁMEZA,85015009,JORDAN BAJO
85,CASANARE,85015,CHÁMEZA,85015010,JORDAN ALTO
85,CASANARE,85125,HATO COROZAL,85125029,LA FLORIDA
85,CASANARE,85125,HATO COROZAL,85125026,LA ARGENTINA
85,CASANARE,85125,HATO COROZAL,85125061,SNA JOSÉ DEL ARIPORO
85,CASANARE,85125,HATO COROZAL,85125028,LA CHAPA
85,CASANARE,85125,HATO COROZAL,85125058,SANTA TERESA
85,CASANARE,85125,HATO COROZAL,85125037,LAS ENRRAMADAS
85,CASANARE,85125,HATO COROZAL,85125042,LLANO GRANDE
85,CASANARE,85125,HATO COROZAL,85125059,SANTA RITA
85,CASANARE,85125,HATO COROZAL,85125039,LAS PALMAS
85,CASANARE,85125,HATO COROZAL,85125004,LAS MONAS
85,CASANARE,85125,HATO COROZAL,85125044,MANARE
85,CASANARE,85125,HATO COROZAL,85125038,LAS MERCEDES
85,CASANARE,85125,HATO COROZAL,85125007,CASA ROJA
85,CASANARE,85125,HATO COROZAL,85125057,SANTA MARIA DEL CHIRE
85,CASANARE,85125,HATO COROZAL,85125036,LA VEREMOS
85,CASANARE,85125,HATO COROZAL,85125005,BERLIN
85,CASANARE,85125,HATO COROZAL,85125019,EL PORVENIR
85,CASANARE,85125,HATO COROZAL,85125053,SAN LUIS DEL ARICAPORO
85,CASANARE,85125,HATO COROZAL,85125045,MATAPALITO
85,CASANARE,85125,HATO COROZAL,85125008,CHIRE
85,CASANARE,85125,HATO COROZAL,85125006,CAMELIAS
85,CASANARE,85125,HATO COROZAL,85125033,LA NUEVA LIBERTAD
85,CASANARE,85125,HATO COROZAL,85125052,ROSA BLANCA
85,CASANARE,85125,HATO COROZAL,85125018,EL OSO
85,CASANARE,85125,HATO COROZAL,85125011,EL BANCO DE BUENOS AIRES
85,CASANARE,85125,HATO COROZAL,85125025,GUAYUREME
85,CASANARE,85125,HATO COROZAL,85125054,SAN RAFAEL
85,CASANARE,85125,HATO COROZAL,85125043,LOS SITIOS
85,CASANARE,85125,HATO COROZAL,85125032,LA MARAURE
85,CASANARE,85125,HATO COROZAL,85125035,LA RESERVA
85,CASANARE,85125,HATO COROZAL,85125051,RESGUARDO INDÍGENA CHAPARRAL
85,CASANARE,85125,HATO COROZAL,85125048,PUENTE CASANARE
85,CASANARE,85125,HATO COROZAL,85125003,ALTOGRACIA
85,CASANARE,85125,HATO COROZAL,85125040,LAS TAPIAS
85,CASANARE,85125,HATO COROZAL,85125021,EL SAMUCO
85,CASANARE,85125,HATO COROZAL,85125047,PUEBLO NUEVO
85,CASANARE,85125,HATO COROZAL,85125009,COROCITO
85,CASANARE,85125,HATO COROZAL,85125015,EL CEDRAL
85,CASANARE,85125,HATO COROZAL,85125027,LA CAPILLA
85,CASANARE,85125,HATO COROZAL,85125041,LAS TIJERAS
85,CASANARE,85125,HATO COROZAL,85125050,RESGUARDO INDÍGENA CAÑO MOCHUELO
85,CASANARE,85125,HATO COROZAL,85125024,EL REFLEJO
85,CASANARE,85125,HATO COROZAL,85125030,LA MANGA
85,CASANARE,85125,HATO COROZAL,85125013,EL CAFE
85,CASANARE,85125,HATO COROZAL,85125001,ALEMANIA
85,CASANARE,85125,HATO COROZAL,85125031,GIRASOLES
85,CASANARE,85125,HATO COROZAL,85125046,MIRAVALLES
85,CASANARE,85125,HATO COROZAL,85125023,EL SUNI
85,CASANARE,85125,HATO COROZAL,85125055,SANTA BARBARA
85,CASANARE,85125,HATO COROZAL,85125060,SAN NICOLAS
85,CASANARE,85125,HATO COROZAL,85125056,SANTA MARIA DEL CASANARE
85,CASANARE,85125,HATO COROZAL,85125062,VILLA JULIA
85,CASANARE,85125,HATO COROZAL,85125014,EL CAJARO
85,CASANARE,85125,HATO COROZAL,85125049,PUERTO COLOMBIA
85,CASANARE,85125,HATO COROZAL,85125020,EL RUBÍ
85,CASANARE,85125,HATO COROZAL,85125063,VILLA NUEVA
85,CASANARE,85125,HATO COROZAL,85125010,CORRALITO
85,CASANARE,85125,HATO COROZAL,85125012,EL BRILLANTE
85,CASANARE,85125,HATO COROZAL,85125017,EL GUAFAL
85,CASANARE,85125,HATO COROZAL,85125034,LA REFORMA
85,CASANARE,85136,LA SALINA,85136001,ARENAL
85,CASANARE,85136,LA SALINA,85136008,RODRIGOQUE
85,CASANARE,85136,LA SALINA,85136006,LOS PAPAYOS
85,CASANARE,85136,LA SALINA,85136003,CUROS
85,CASANARE,85136,LA SALINA,85136005,LOS COLORADOS
85,CASANARE,85136,LA SALINA,85136007,RIO NEGRO
85,CASANARE,85136,LA SALINA,85136002,CHINVAQUE
85,CASANARE,85139,MANÍ,85139007,EL LIMONAL
85,CASANARE,85139,MANÍ,85139013,GUAMAL
85,CASANARE,85139,MANÍ,85139006,EL CAMPANERO
85,CASANARE,85139,MANÍ,85139026,SAN JOAQUIN DE GARIBAY
85,CASANARE,85139,MANÍ,85139019,LA POYATA
85,CASANARE,85139,MANÍ,85139012,GUAFAL
85,CASANARE,85139,MANÍ,85139014,GUAYANAS
85,CASANARE,85139,MANÍ,85139027,SANTA HELENA
85,CASANARE,85139,MANÍ,85139003,CHAVINAVE
85,CASANARE,85139,MANÍ,85139009,EL SOCORRO
85,CASANARE,85139,MANÍ,85139017,LA GUINEA
85,CASANARE,85139,MANÍ,85139028,SANTA MARIA
85,CASANARE,85139,MANÍ,85139021,MACUCO
85,CASANARE,85139,MANÍ,85139018,LA LLANERA
85,CASANARE,85139,MANÍ,85139005,EL AMPARO
85,CASANARE,85139,MANÍ,85139001,BELGRADO
85,CASANARE,85139,MANÍ,85139010,FRONTERAS
85,CASANARE,85139,MANÍ,85139002,BEVEA
85,CASANARE,85139,MANÍ,85139020,LAS BRISAS
85,CASANARE,85139,MANÍ,85139011,GAVIOTAS
85,CASANARE,85139,MANÍ,85139024,MUNDO NUEVO
85,CASANARE,85139,MANÍ,85139004,COREA
85,CASANARE,85139,MANÍ,85139023,MATA DE PIÑA
85,CASANARE,85139,MANÍ,85139015,LA CONSIGNA
85,CASANARE,85139,MANÍ,85139025,PASO REAL DE GUARIAM
85,CASANARE,85139,MANÍ,85139008,LA  ARMENIA
85,CASANARE,85139,MANÍ,85139022,MARABE
85,CASANARE,85139,MANÍ,85139016,LA CORALIA
85,CASANARE,85162,MONTERREY,85162016,PALO NEGRO
85,CASANARE,85162,MONTERREY,85162015,PALMIRA
85,CASANARE,85162,MONTERREY,85162002,BRISAS DEL LLANO
85,CASANARE,85162,MONTERREY,85162001,BARBASCO
85,CASANARE,85162,MONTERREY,85162004,CAÑO RICO
85,CASANARE,85162,MONTERREY,85162010,IGUARO
85,CASANARE,85162,MONTERREY,85162007,GUAFAL
85,CASANARE,85162,MONTERREY,85162012,LA VIGIA
85,CASANARE,85162,MONTERREY,85162008,GUANEYES
85,CASANARE,85162,MONTERREY,85162011,ISIMENA
85,CASANARE,85162,MONTERREY,85162014,NE BELLAVISTA
85,CASANARE,85162,MONTERREY,85162013,MARENAO
85,CASANARE,85162,MONTERREY,85162020,TIERRA GRATA
85,CASANARE,85162,MONTERREY,85162003,BUENAVISTA
85,CASANARE,85162,MONTERREY,85162021,TIGRANA
85,CASANARE,85162,MONTERREY,85162019,TACUYA
85,CASANARE,85162,MONTERREY,85162018,PORVENIR
85,CASANARE,85162,MONTERREY,85162005,GARRABAL
85,CASANARE,85162,MONTERREY,85162006,GUADUALITO
85,CASANARE,85162,MONTERREY,85162017,PINALERA
85,CASANARE,85162,MONTERREY,85162009,GUAYABAL
85,CASANARE,85225,NUNCHÍA,85225011,COREA
85,CASANARE,85225,NUNCHÍA,85225015,GUANAPALO
85,CASANARE,85225,NUNCHÍA,85225028,PRETEXTO
85,CASANARE,85225,NUNCHÍA,85225035,SIRVANIA
85,CASANARE,85225,NUNCHÍA,85225012,CUCHARACAS
85,CASANARE,85225,NUNCHÍA,85225032,ROMERO
85,CASANARE,85225,NUNCHÍA,85225018,MACUCO
85,CASANARE,85225,NUNCHÍA,85225031,REDENCION
85,CASANARE,85225,NUNCHÍA,85225041,YOPALOSA
85,CASANARE,85225,NUNCHÍA,85225014,EL CONCHAL
85,CASANARE,85225,NUNCHÍA,85225030,PTO PAVERO
85,CASANARE,85225,NUNCHÍA,85225022,PALMIRA
85,CASANARE,85225,NUNCHÍA,85225007,CAÑAS
85,CASANARE,85225,NUNCHÍA,85225039,VILLA PAYON
85,CASANARE,85225,NUNCHÍA,85225024,PEDREGAL
85,CASANARE,85225,NUNCHÍA,85225008,CAÑO HONDO
85,CASANARE,85225,NUNCHÍA,85225036,TACARE
85,CASANARE,85225,NUNCHÍA,85225026,PLAYON DE TACARE
85,CASANARE,85225,NUNCHÍA,85225005,BUENAVISTA
85,CASANARE,85225,NUNCHÍA,85225016,LA CAPILLA
85,CASANARE,85225,NUNCHÍA,85225021,MACUITO
85,CASANARE,85225,NUNCHÍA,85225003,BARRANQUILLA
85,CASANARE,85225,NUNCHÍA,85225038,VEGA DE TACARE
85,CASANARE,85225,NUNCHÍA,85225034,SANTA CRUZ
85,CASANARE,85225,NUNCHÍA,85225023,PALMITA
85,CASANARE,85225,NUNCHÍA,85225009,CAZADERO
85,CASANARE,85225,NUNCHÍA,85225025,PIEDECUESTA
85,CASANARE,85225,NUNCHÍA,85225020,MORALITO
85,CASANARE,85225,NUNCHÍA,85225013,EL CAUCHO
85,CASANARE,85225,NUNCHÍA,85225004,BETANIA
85,CASANARE,85225,NUNCHÍA,85225006,BUENOS AIRES
85,CASANARE,85225,NUNCHÍA,85225027,PLAZUELAS
85,CASANARE,85225,NUNCHÍA,85225010,COFRADIA
85,CASANARE,85225,NUNCHÍA,85225029,PRIMAVERA
85,CASANARE,85225,NUNCHÍA,85225037,TAMURIA
85,CASANARE,85225,NUNCHÍA,85225002,BARBACOAS
85,CASANARE,85230,OROCUÉ,85230020,LA PALMITA
85,CASANARE,85230,OROCUÉ,85230021,LA PRADERA
85,CASANARE,85230,OROCUÉ,85230007,CUMACO
85,CASANARE,85230,OROCUÉ,85230004,CARACARO
85,CASANARE,85230,OROCUÉ,85230029,REMOLINO
85,CASANARE,85230,OROCUÉ,85230027,PALMARITO
85,CASANARE,85230,OROCUÉ,85230031,RESGUARDO INDÍGENA SAN JUANITO
85,CASANARE,85230,OROCUÉ,85230009,RESGUARDO INDÍGENA  EL CONSEJO
85,CASANARE,85230,OROCUÉ,85230002,BRISAS DE MARE MARE
85,CASANARE,85230,OROCUÉ,85230034,VENTUROSA
85,CASANARE,85230,OROCUÉ,85230030,RESGUARDO INDÍGENA SALADILLO
85,CASANARE,85230,OROCUÉ,85230014,GUARIMENA
